name,has_scope1,version_stable1,has_description1,has_keywords1,last_release1,#maintainers1,#links1,#dependencies1,#releases_month1,#releases_3month1,#releases_6month1,#releases_year1,#releases_2year1,has_selective_files1,#downloads_day1,#downloads_week1,#downloads_month1,#downloads_3month1,#downloads_6month1,#downloads_year1,#dependents1,npm_stars1,has_github1,has_home1,gh_stars1,forks1,subscribers1,issues1,open_issues1,issues_disabled1,contributors1,commits_week1,commits_month1,commits_3month1,commits_6month1,commits_year1,#statuses1,is_open_sourse1,has_readme1,has_test1,has_changelog1,#badges1,#linters1,#coverage1,#outdated_deps1,description
tracker-component,0,1,1,1,0,1,4,2,1,1,1,1,34,0,182,1044,5655,14409,27123,48023,0,1,1,0,39,5,7,17,8,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0.0,0,Easy reactive React Components with Meteor and Tracker
trackjs,0,1,1,0,1,1,4,0,0,0,5,13,24,1,61,3400,13440,36983,75718,160163,5,5,1,1,76,9,12,27,5,0,4,0,0,1,5,13,0,1,1,0,1,0,0,0.0,0,TrackJS JavaScript error tracking agent.
tracks,0,0,1,0,0,4,4,3,0,0,0,0,0,0,0,38,282,673,1421,3057,3,1,1,0,12,17,11,29,17,0,9,0,0,0,0,0,0,1,1,1,0,0,0,0.0,2,Shared browser and server routes built on Express
trakt.tv,0,1,1,1,1,1,4,2,0,0,2,5,19,0,74,396,2285,6652,12993,25478,7,1,1,0,66,17,6,51,2,0,8,0,0,0,3,36,0,1,1,0,0,0,0,0.0,1,Interact with Trakt.tv API in NodeJS
trakt.tv-images,0,1,1,1,1,1,4,4,0,0,0,3,8,0,16,127,601,4472,9581,18252,0,1,1,0,6,7,2,5,0,0,4,0,0,6,6,12,0,1,1,0,0,0,0,0.0,2,"Plugin to get images, extends trakt.tv module"
trakt.tv-matcher,0,1,1,1,1,1,4,2,0,0,0,2,10,0,22,126,814,4670,9510,18128,1,0,1,0,3,0,0,2,0,0,1,0,0,0,0,6,0,1,1,0,0,0,0,0.0,1,Plugin adding a matcher for trakt.tv module
trakt.tv-ondeck,0,1,1,1,1,1,4,1,0,0,2,2,8,0,51,351,1947,5831,10883,21438,1,0,1,0,3,1,0,1,0,0,1,0,0,0,2,3,0,1,1,0,0,0,0,0.0,1,Plugin for adding 'ondeck' to trakt.tv module
translate,0,1,1,0,1,1,4,1,0,0,1,4,4,0,0,1096,4710,11544,20962,27423,8,2,1,0,16,2,1,3,1,0,6,0,0,1,1,17,0,1,1,1,0,0,0,0.0,1,Translate text to different languages on node.js and the browser
translate-js,0,1,1,1,0,1,4,0,0,0,0,0,4,0,0,16,76,196,476,835,0,1,1,0,4,1,1,0,0,0,1,0,0,0,0,0,2,1,1,1,0,3,2,1.0,0,manage translations and localization with simple api
translate.js,0,1,1,1,1,2,4,0,0,3,4,4,7,0,0,20,383,1486,4013,5528,0,2,1,0,29,6,2,57,1,0,5,3,3,18,26,29,1,1,1,1,1,1,0,0.0,0,Javascript micro library for translations (i18n) with support for placeholders and multiple plural forms.
transliteration,0,1,1,1,1,1,4,1,0,0,0,5,43,0,1981,9689,36354,90855,170186,284876,48,14,1,1,197,29,5,63,16,0,4,0,0,0,5,21,1,1,1,1,0,7,2,1.0,1,"Unicode to ACSII transliteration / slugify module for node.js, browser, Web Worker, ReactNative and CLI."
trash-cli,0,1,1,1,0,1,4,3,1,1,1,1,3,1,359,2245,10246,22092,41573,67355,3,22,1,0,394,13,12,16,5,0,2,0,0,0,0,0,1,1,1,1,0,1,1,0.0,2,Move files and folders to the trash
traverse,0,0,1,1,0,1,4,0,0,0,0,0,0,0,176192,981398,4136893,10155654,19272095,34114283,621,42,1,0,756,87,17,64,45,0,8,0,0,0,0,0,1,1,1,1,0,1,0,0.0,0,traverse and transform objects by visiting every node on a recursive walk
tree-kill,0,1,1,1,1,2,4,0,0,0,2,2,3,0,98634,528733,2279980,5565756,8931089,11963699,125,7,1,0,106,25,5,19,2,0,6,0,0,0,5,5,0,1,1,1,0,0,0,0.0,0,kill trees of processes
tree-sitter,0,0,1,1,1,5,4,1,3,13,18,33,54,0,57,502,3606,7126,11757,23711,3,0,1,0,13,3,4,9,0,0,6,2,8,40,54,87,2,1,1,0,0,2,0,0.0,0,Incremental parsers for node
tree-sync,0,1,1,0,1,3,4,5,0,0,0,0,9,1,2744,67948,287885,770908,1586013,3090502,7,0,1,0,4,5,5,17,1,0,5,0,0,0,0,0,2,1,1,1,0,1,1,0.0,2,A module for repeated efficient synchronizing two directories.
trim-off-newlines,0,1,1,1,0,1,4,0,0,0,0,1,2,1,41277,241166,955869,2425951,4354670,5884542,5,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0.0,0,Similar to String#trim() but removes only newlines
triple-beam,0,1,1,1,1,1,4,0,0,0,5,5,5,0,5640,28370,89194,173954,220315,220315,3,0,1,0,0,0,3,1,0,0,1,0,0,0,11,11,0,1,1,1,1,0,0,0.0,0,Definitions of levels for logging purposes & shareable Symbol constants.
troll,0,0,1,0,0,1,4,5,0,0,0,0,0,0,0,3,14,42,120,226,0,1,1,0,327,15,33,1,0,0,2,0,0,0,0,0,1,1,0,1,0,1,0,0.0,5,Language sentiment analysis and neural networks... for trolls.
trunc-html,0,1,1,0,0,1,4,3,0,0,0,0,3,0,259,1651,7669,24205,43054,65605,3,0,1,1,215,14,4,3,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0.0,3,truncate html by text length
trunc-text,0,1,1,0,0,1,4,0,0,0,0,0,0,0,485,2949,13677,44568,74274,112185,3,0,1,1,16,2,2,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0.0,0,"truncate text by length, doesn't cut words"
try-require,0,1,1,0,0,1,4,0,0,0,0,1,1,0,0,70730,309272,840542,1611319,2623606,44,3,1,0,5,4,2,7,2,0,3,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0,Conditional load modules.
tsml,0,1,1,1,0,1,4,0,0,0,0,0,0,0,5605,27149,100663,238581,434202,736689,11,0,1,0,29,3,3,2,1,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0,ES6 template string tag for multi-line cleaning - squash multi-line strings into a single line
tsort,0,0,1,1,0,1,4,0,0,0,0,0,0,0,2632,12623,61453,157188,322768,396280,21,0,1,0,11,1,2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0,Topological sort on directed graphs.
ttf2eot,0,1,1,1,0,1,4,2,0,0,0,1,1,1,9116,56596,210438,538894,1126294,2094904,72,4,1,0,101,13,14,8,0,0,2,0,0,0,0,0,1,1,1,1,1,0,1,0.0,0,Convert TTF font to EOT
ttf2woff,0,1,1,1,0,1,4,3,1,1,1,1,1,1,9295,57353,213889,546399,1144726,2133566,79,9,1,0,164,17,10,11,0,0,2,0,0,0,0,0,1,1,1,1,1,0,1,0.0,0,Convert TTF font to WOFF
ttf2woff2,0,1,1,1,0,1,4,4,1,1,1,1,1,0,6469,32641,143148,387824,784966,1343004,44,8,1,0,81,10,6,38,10,0,6,0,0,0,0,1,1,1,1,1,0,5,1,0.67,0,Convert TTF files to WOFF2 ones.
tty-browserify,0,0,1,1,1,39,4,0,0,2,2,2,2,0,473039,2660214,10576389,27076360,50601621,85640203,54,2,1,0,8,2,2,2,0,0,3,0,0,1,1,1,0,1,1,0,0,0,0,0.0,0,the tty module from node core for browsers
tui-chart,0,1,1,1,1,1,4,2,1,6,6,6,6,0,48,197,1183,2371,2371,2371,1,0,1,1,99,16,17,47,22,0,5,23,166,237,278,322,0,1,1,1,0,1,1,0.0,1,TOAST UI Application: Chart
tui-code-snippet,0,1,1,1,1,1,4,0,0,0,2,6,7,0,58,225,1099,2510,2899,3311,24,0,1,0,10,8,13,14,2,0,9,0,0,4,10,52,0,1,1,1,0,0,1,0.0,0,TOAST UI Utility: CodeSnippet
tui-color-picker,0,1,1,1,1,1,4,1,0,0,2,4,4,0,41,147,864,1848,1911,1931,1,0,1,0,2,1,6,6,0,0,5,0,2,5,8,12,0,1,1,1,0,0,1,0.0,0,TOAST UI Components: Color Picker
tunajs,0,1,1,1,0,2,4,0,0,0,0,1,9,0,0,48,155,397,979,2183,7,2,1,0,922,73,49,57,4,0,11,0,0,0,0,0,0,1,1,1,0,0,1,0.0,0,Audio effects library for the Web Audio API
tunnel-agent,0,0,1,0,1,4,4,1,0,1,1,1,4,1,1252001,7096166,28844174,76305382,145415995,262081364,93,6,1,0,69,48,5,37,19,0,9,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0,"HTTP proxy tunneling agent. Formerly part of mikeal/request, now a standalone module."
tunnel-ssh,0,1,1,1,1,1,4,3,2,2,2,3,9,0,4419,23693,92465,243213,476609,843345,22,15,1,0,159,45,13,61,1,0,16,0,1,1,3,8,0,1,1,1,0,0,1,0.0,2,Easy extendable SSH tunnel
turndown,0,1,1,1,1,1,4,1,0,3,9,15,15,1,156,5229,20034,34869,35407,35757,8,0,1,1,2858,460,80,216,23,0,18,0,0,10,61,72,2,1,1,1,0,1,0,0.0,0,A library that converts HTML to Markdown
tus-js-client,0,1,1,1,1,1,4,4,0,0,2,3,9,0,0,6405,30459,49642,65546,81155,12,0,1,1,369,73,25,101,13,0,15,0,6,6,15,30,1,1,1,1,0,1,2,0.0,0,A pure JavaScript client for the tus resumable upload protocol
tv4,0,1,1,1,1,2,4,0,0,0,1,2,2,0,19925,434085,1670797,4803807,9805602,19384451,314,11,1,1,935,165,36,263,103,0,23,0,0,0,1,1,1,1,1,1,0,1,1,0.0,0,A public domain JSON Schema validator for JavaScript
tween-functions,0,1,1,1,0,1,4,0,0,0,0,1,1,0,11157,58225,235787,639106,1243241,2070088,32,3,1,0,93,6,4,3,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0.0,0,"Robert Penner's easing functions, slightly modified"
tween.js,0,1,1,1,1,2,4,0,1,1,1,1,5,0,1553,6808,28626,78922,154831,308335,58,12,1,0,5250,880,201,411,60,0,47,0,0,5,14,65,1,1,1,1,0,3,0,0.0,0,"Super simple, fast and easy to use tweening engine which incorporates optimised Robert Penner's equations."
tweetnacl,0,1,1,1,1,1,4,0,1,1,1,2,7,0,876211,4651582,19525083,51882048,100725139,180245008,171,8,1,1,552,92,29,140,5,0,7,1,1,1,3,10,1,1,1,1,1,1,1,0.34,0,Port of TweetNaCl cryptographic library to JavaScript
tweezer.js,0,1,1,1,1,1,4,0,0,0,0,2,2,0,392,2093,8116,21172,37319,40505,5,1,1,1,365,9,6,4,1,0,2,0,0,0,0,13,0,1,1,1,0,2,1,0.0,0,"A small, dependency-free, ES6 tweening library for smooth animations"
twemoji,0,1,1,1,1,2,4,0,1,1,1,5,13,0,617,9384,41484,97638,167624,279046,27,14,1,1,7460,933,315,279,34,0,33,0,4,4,6,20,2,1,1,1,0,1,0,0.0,0,A Unicode standard based way to implement emoji across all platforms.
twilio,0,1,1,1,1,3,4,9,3,6,16,42,61,1,3481,69902,273932,762678,1483984,2597356,197,26,1,1,648,235,90,329,16,0,41,2,10,20,55,147,1,1,1,1,1,2,1,0.0,5,A Twilio helper library
twit,0,1,1,1,1,1,4,3,0,0,0,4,6,0,1350,9378,40904,111590,217791,409711,250,99,1,0,2978,403,96,419,106,0,22,0,0,0,0,10,0,1,1,1,0,0,0,0.0,1,Twitter API client for node (REST & Streaming)
twitter,0,1,1,1,1,1,4,2,1,1,1,2,7,0,3088,18385,79853,255454,440458,730691,194,139,1,1,886,202,31,283,73,0,43,0,0,0,0,3,2,1,1,1,0,2,1,0.0,0,Twitter API client library for node.js
twitter-text,0,1,1,0,1,9,4,1,2,12,12,14,18,1,459,10458,51061,116879,203467,371828,40,4,1,0,1886,294,201,256,58,0,100,0,2,37,40,56,0,1,1,1,0,1,0,0.0,1,official twitter text linkification
type-detect,0,1,1,1,1,1,4,0,0,3,5,8,13,1,530799,2984544,12013593,31744660,63532178,118263899,93,7,1,0,70,29,13,135,6,0,14,0,0,3,19,29,4,1,1,1,0,5,1,1.0,0,Improved typeof detection for node.js and the browser.
type-is,0,1,1,1,1,2,4,2,1,1,1,2,4,1,0,4063261,19854395,51443128,100475307,177384002,308,25,1,0,125,13,10,31,3,0,10,0,0,6,15,22,2,1,1,1,1,4,1,1.0,0,Infer the content-type of a request.
typeahead.js,0,0,1,1,0,1,4,1,0,0,0,1,1,0,1503,38802,118860,306052,559799,932031,28,10,1,1,15020,3143,634,1710,462,0,70,0,0,0,0,0,1,1,1,1,1,1,1,0.0,0,fast and fully-featured autocomplete library
typed-function,0,1,1,1,1,1,4,0,2,3,4,4,6,0,17202,101589,447083,1301111,2809921,4294753,4,0,1,0,16,9,4,12,4,0,4,3,16,47,49,49,2,1,1,1,1,0,0,0.0,0,Type checking for JavaScript functions
typeforce,0,1,1,1,1,1,4,0,0,0,5,9,35,1,1597,8049,42033,111497,219653,355072,89,0,1,0,14,8,2,48,5,0,5,0,0,0,15,33,1,1,1,1,0,2,0,1.0,0,Another biased type checking solution for Javascript
typescript,0,1,1,1,1,1,4,0,22,75,156,318,705,0,385300,2313496,10370204,27535930,51282423,81916315,2703,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,TypeScript is a language for application scale JavaScript development
typescript-eslint-parser,0,1,1,1,1,3,4,2,3,6,9,18,32,1,24934,126708,543469,1860597,2612624,2940817,27,3,1,0,562,51,41,449,27,0,21,0,4,20,34,140,1,1,1,1,1,0,1,0.0,0,An ESLint custom parser which leverages TypeScript ESTree
typescript-simple,0,1,1,1,1,1,4,1,0,2,3,9,19,0,169,1679,7113,29598,94439,145758,14,0,1,0,70,21,3,99,6,0,10,0,0,5,8,26,4,1,1,1,0,7,0,0.0,0,Simple API to compile TypeScript code string to JavaScript. That's all!
ua-parser-js,0,0,1,1,1,1,4,0,1,1,4,6,8,0,339158,2121170,8697398,22760640,43752004,71729085,223,51,1,1,2685,468,100,301,34,0,64,0,0,7,20,67,1,1,1,1,0,3,0,0.0,0,"Detect Browser, Engine, OS, CPU, and Device type/model from User-Agent data. Supports browser & node.js environment"
uberproto,0,1,1,0,0,1,4,0,0,0,0,0,0,0,0,9972,46988,123821,255612,483575,65,0,1,1,55,9,5,12,0,0,6,0,0,0,1,1,1,1,1,1,0,1,1,0.0,0,"JavaScript object inheritance sugar: Easy extension, mixins, super methods, proxies"
uc.micro,0,1,1,0,1,1,4,0,0,3,3,3,6,1,14055,290967,1128724,2951548,5634682,10205970,13,0,1,0,1,1,3,9,0,0,3,0,0,7,8,8,1,1,1,1,1,2,0,0.0,0,Micro subset of unicode data files for markdown-it projects.
udif,0,0,1,1,1,1,4,4,4,4,6,18,18,0,157,437,2862,7326,12503,31854,0,0,1,0,4,1,1,11,6,0,1,6,12,21,24,88,1,1,1,1,0,4,1,0.0,0,Apple Universal Disk Image Format (UDIF/DMG)
uglify-es,0,1,1,1,1,1,4,2,0,11,23,51,51,1,208446,1238815,4928166,12325347,16872216,17338603,226,27,1,1,8335,902,284,3007,54,0,100,9,37,188,312,629,2,1,1,1,0,0,0,0.0,2,"JavaScript parser, mangler/compressor and beautifier toolkit for ES6+"
uglify-js,0,1,1,1,1,3,4,2,4,15,28,74,95,1,1419547,7510470,31585643,81534047,159291390,282153298,2770,266,1,1,8320,901,279,2999,50,0,100,6,34,185,312,626,2,1,1,1,0,0,0,0.0,1,"JavaScript parser, mangler/compressor and beautifier toolkit"
uglifyify,0,1,1,1,1,3,4,5,0,0,3,7,10,0,5447,27979,135881,367567,854450,1638842,117,9,1,0,295,49,6,82,29,0,20,0,0,0,4,12,0,1,1,1,0,0,0,0.0,2,A browserify transform which minifies your code using UglifyJS2
uglifyjs-webpack-plugin,0,1,1,1,1,5,4,8,4,8,17,28,39,1,516645,2801395,11177396,25793579,41333402,46927907,477,17,1,0,646,111,18,260,11,0,43,4,15,33,69,116,2,1,1,1,1,3,2,0.96,1,UglifyJS plugin for webpack
ui-select,0,0,0,0,1,3,4,0,0,0,1,3,17,0,1275,47689,188955,487497,959605,1742239,28,3,1,0,3191,1864,166,2116,447,0,100,0,0,1,5,32,1,1,1,1,1,1,1,0.0,0,AngularJS-native version of Select2 and Selectize
uid,0,0,1,1,0,1,4,0,0,1,1,1,1,0,0,53262,204584,638172,1259564,2324693,177,8,1,0,65,16,2,12,6,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0.0,0,A tiny (130B to 205B) and fast utility to randomize unique IDs of fixed length
uid-number,0,0,1,0,0,2,4,0,0,0,0,0,0,0,108878,1979116,7758239,20559995,36983185,59965129,61,0,1,0,14,2,25,6,2,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,Convert a username/group name to a uid/gid number
uid-safe,0,1,1,1,1,3,4,1,0,0,0,1,5,1,162955,882687,3681306,10015267,20295148,38229138,112,16,1,0,78,6,8,16,0,0,4,0,0,0,0,10,2,1,1,1,1,4,1,1.0,0,URL and cookie safe UIDs
uid2,0,0,1,0,0,1,1,0,1,1,1,1,1,0,60643,327935,1343216,3586503,7155326,13481030,157,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,strong uid
uint64be,0,1,1,0,1,1,4,0,0,0,0,0,3,0,1293,10248,36205,96357,192379,334089,12,0,1,0,7,1,2,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0.0,0,Encode / decode big endian unsigned 64 bit integers
ultron,0,1,1,1,1,3,4,0,0,1,2,2,3,0,161487,2798743,11548611,31304632,57244205,94915339,43,9,1,0,38,12,7,25,1,0,4,0,0,2,8,13,2,1,1,1,0,3,0,1.0,0,Ultron is high-intelligence robot. It gathers intel so it can start improving upon his rudimentary design
umask,0,1,1,1,0,3,4,0,0,0,0,1,1,0,3142,78423,296119,791702,1490498,2297010,28,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0.0,0,convert umask from string <-> number
unassertify,0,1,1,1,1,1,4,6,0,0,3,3,4,1,10951,59645,246192,566841,1076249,1667323,28,0,1,0,69,2,3,5,1,0,2,0,0,0,13,13,1,1,1,1,1,1,1,0.0,0,Browserify transform for unassert: Encourages programming with assertions by providing tools to compile them away
unbzip2-stream,0,1,1,1,1,1,4,2,0,0,0,9,11,1,25907,141446,583635,1450283,2598713,3879462,13,1,1,0,16,6,1,16,0,0,4,0,0,0,0,20,0,1,1,1,0,0,0,0.0,1,streaming unbzip2 implementation in pure javascript for node and browsers
uncontrollable,0,1,1,1,1,1,4,1,2,2,2,3,12,0,43919,270970,1035032,2590474,4889542,8440509,105,0,1,0,107,21,6,28,7,0,7,0,0,2,2,5,0,1,1,1,0,0,1,0.0,0,"Wrap a controlled react component, to allow specific prop/handler pairs to be uncontrolled"
undefsafe,0,1,1,1,1,1,4,1,2,2,2,2,8,0,115317,696442,2948885,7851792,13652157,22312421,16,1,1,0,47,6,4,11,3,0,3,0,0,1,1,1,1,1,1,1,0,0,1,0.0,1,Undefined safe way of extracting object properties
underscore,0,1,1,1,0,2,4,0,0,0,0,0,0,1,760493,4338056,17716626,46707152,90627495,166264727,15120,570,1,1,22502,5084,920,2723,108,0,100,0,0,0,5,7,1,1,1,1,0,0,1,0.97,0,JavaScript's functional programming helper library.
underscore-deep-extend,0,1,1,1,0,1,4,0,0,0,0,0,5,0,2052,9851,41337,111159,233919,489249,48,2,1,1,0,0,1,0,0,1,5,0,0,0,2,4,0,1,1,0,0,0,0,0.0,0,"A deepExtend implementation for underscore, lodash and friends."
underscore-node,0,0,1,1,0,1,4,0,0,0,0,1,1,0,50,2141,7562,17105,31955,65534,40,1,1,0,7,3,2,2,2,0,1,0,0,0,0,0,1,1,0,1,0,0,2,0.0,0,Underscore for Node.js without cross-browser checks
underscore-plus,0,1,1,1,0,6,4,1,0,0,0,1,1,0,6504,63589,263036,758941,1584961,3172396,76,1,1,0,53,10,33,16,1,0,8,0,0,0,0,0,1,1,1,1,0,1,0,0.0,1,Underscore plus additional utilities
underscore.string,0,1,1,1,0,4,4,2,1,1,1,1,1,0,371862,2033710,8445553,21777270,44461446,88406685,2299,56,1,1,3277,385,78,511,121,0,81,0,0,0,0,0,1,1,1,1,1,1,2,0.0,0,String manipulation extensions for Underscore.js javascript library.
undertaker,0,1,1,1,1,1,4,9,0,0,0,2,4,1,13009,66193,295477,729858,1319920,2409013,22,3,1,0,119,21,9,82,0,0,12,0,0,0,0,2,3,1,1,1,0,6,2,1.0,0,Task registry that allows composition through series/parallel methods.
undom,0,0,1,1,1,1,4,0,0,1,1,1,9,0,86,456,984,2133,4654,5956,4,2,1,1,276,22,7,20,11,0,6,0,0,2,3,4,1,1,1,1,0,2,2,0.0,0,Minimally viable DOM Document implementation.
unfetch,0,1,1,1,1,1,4,0,0,1,1,2,10,1,10839,55342,213235,487539,817519,1158677,71,12,1,1,2503,109,42,63,11,0,18,0,0,8,15,26,1,1,1,1,0,2,2,0.0,0,Bare minimum fetch polyfill in 500 bytes
unflowify,0,1,1,1,0,1,4,2,0,0,0,0,4,0,8805,45634,183891,406489,763474,994735,17,0,1,0,8,0,2,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0,Browserify transform for removing Flow type annotations.
unicode-regex,0,1,1,1,1,1,4,1,2,2,5,5,5,1,26,815,2500,5049,5585,5585,0,0,1,0,1,0,1,79,4,0,2,3,15,47,75,75,3,1,1,1,1,3,2,1.0,0,regular expression for matching unicode category
unicons,0,0,1,1,0,7,4,0,0,1,1,1,1,0,1231,32911,127207,334742,601105,885005,8,4,1,0,33,3,11,2,0,0,5,0,0,0,0,0,0,1,1,1,0,2,2,0.0,0,Cross-platform unicode icon toolkit
unidecode,0,0,1,1,0,1,4,0,0,0,1,1,1,0,6677,32341,134906,339928,624418,941489,44,11,1,1,88,14,5,16,5,0,7,0,0,0,0,0,0,1,1,1,1,0,1,0.0,0,ASCII transliterations of Unicode text
unified,0,1,1,1,1,1,4,7,0,0,1,5,17,1,17798,363030,1476788,3407956,5075093,6823649,81,4,1,1,364,19,9,34,0,0,2,0,0,2,12,36,3,1,1,1,0,3,1,1.0,0,"parse, inspect, transform, and serialize content through syntax trees"
union,0,0,1,0,0,4,4,1,0,0,0,1,3,0,0,97878,468335,1285001,2609129,4982356,63,7,1,1,116,17,10,58,3,0,19,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1,A hybrid buffered / streaming middleware kernel backwards compatible with connect.
union-class-names,0,1,1,0,0,1,1,0,0,0,0,0,3,0,2756,16044,63374,151084,273107,438034,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,unionClassNames util
uniq,0,1,1,1,0,1,4,0,0,1,1,1,1,0,92906,2070063,8275005,22584745,42426786,70327227,139,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,Removes duplicates from a sorted array in place
unique-filename,0,1,1,0,0,1,4,1,0,0,1,1,1,0,54322,1026872,3579564,8158788,10251206,10904170,14,3,1,0,8,3,1,2,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0,Generate a unique filename for use in temporary directories or caches.
unique-temp-dir,0,1,1,1,0,1,4,3,0,0,0,0,1,1,12782,81382,334107,859220,1638709,2785659,12,2,1,0,12,2,5,1,0,0,2,0,0,0,0,3,1,1,1,1,0,1,1,0.0,0,Provides a uniquely named temp directory.
unist-builder,0,1,1,1,0,2,4,1,0,0,0,1,2,1,9870,75813,360837,709610,1162091,1601662,43,1,1,0,15,1,3,1,0,0,2,0,0,0,0,2,1,1,1,1,0,3,0,0.0,0,unist utility to create a new trees with a nice syntax
unist-util-visit,0,1,1,1,1,1,4,1,0,0,3,5,7,1,16448,342658,1382117,3230060,4699489,6361680,334,1,1,1,17,5,3,11,0,0,5,0,0,0,18,27,3,1,1,1,0,2,1,1.0,0,unist utility to visit nodes
unist-util-visit-parents,0,1,1,1,1,1,4,0,0,0,0,2,5,1,1920,8492,36686,53027,59351,60312,8,0,1,1,1,0,1,3,0,0,2,0,0,0,4,11,3,1,1,1,0,2,1,1.0,0,"unist utility to recursively walk over nodes, with ancestral information"
universal-analytics,0,0,1,1,1,1,4,2,0,0,1,5,15,0,13968,87243,350157,835322,1660469,3091334,76,35,1,0,560,101,21,103,33,0,21,0,0,1,3,14,1,1,1,1,1,1,0,0.0,0,A node module for Google's Universal Analytics tracking
universal-cookie,0,1,1,1,1,1,4,2,0,0,1,13,13,1,8471,40677,164754,391229,684758,867698,24,7,1,0,858,86,17,140,15,0,23,0,2,3,18,87,1,1,1,1,0,1,1,0.0,0,Universal cookies for JavaScript
universal-path,0,0,1,1,0,1,4,0,0,0,0,0,3,0,2167,13016,54140,139403,245929,401930,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,Cross-platform universal node.js `path` module replacement that works better with Windows.
universal-router,0,1,1,1,1,2,4,1,2,3,9,12,23,0,1377,7923,29876,78031,147766,258822,13,8,1,1,900,77,21,151,26,0,13,1,1,12,31,52,1,1,1,1,1,5,2,1.0,0,Isomorphic router for JavaScript web applications
universalify,0,0,1,1,1,1,4,0,0,0,1,5,5,1,318857,1817522,7135688,18843125,33984670,44421714,15,3,1,0,19,4,1,6,0,0,2,0,0,0,0,8,1,1,1,1,0,1,0,0.0,0,Make a callback- or promise-based function support both promises and callbacks.
unix-crypt-td-js,0,1,1,1,0,1,4,0,0,0,0,0,0,0,9484,58506,237855,614106,1159163,1830866,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,Javascript implementation of the Unix crypt(3) DES-based hash
unload,0,1,1,1,1,1,4,0,0,0,2,2,6,0,22,277,1175,4230,8006,11832,2,0,1,0,26,4,2,3,0,0,3,0,0,0,2,3,0,1,1,1,0,0,1,0.0,0,Execute code when the js-process exits. On all javascript-environments
unordered-array-remove,0,1,1,0,0,1,4,0,0,0,0,0,2,0,363,2630,16089,44557,93377,188843,9,0,1,0,104,4,3,3,2,0,2,0,0,0,0,0,1,1,1,1,0,1,0,0.0,0,Efficiently remove an element from an unordered array without doing a splice
unorm,0,1,1,0,0,1,4,0,0,0,0,0,0,0,20736,113116,482224,1248272,2490397,5080518,119,3,1,1,243,26,6,43,9,0,6,0,0,0,0,0,1,1,1,1,0,1,1,0.0,0,"JavaScript Unicode 8.0 Normalization - NFC, NFD, NFKC, NFKD. Read <http://unicode.org/reports/tr15/> UAX #15 Unicode Normalization Forms."
unpipe,0,1,1,0,0,1,4,0,0,0,0,0,0,1,786633,4248561,17802065,47661067,92290502,159453005,67,0,1,0,13,1,3,1,0,0,1,0,0,0,0,0,1,1,1,1,1,4,0,1.0,0,Unpipe a stream from all destinations
unquote,0,1,1,1,1,1,4,0,0,2,2,2,2,0,9053,174594,665360,1333837,1898337,2465649,28,0,1,0,4,2,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0.0,0,Remove wrapping quotes from a string.
untildify,0,1,1,1,0,2,4,0,0,0,0,1,4,1,34460,511299,1922581,4377554,8119385,15034968,178,5,1,0,54,9,8,13,3,0,5,0,0,0,0,0,1,1,1,1,0,1,1,0.0,0,Convert a tilde path to an absolute path: `~/dev` → `/Users/sindresorhus/dev`
unzip2,0,0,1,1,0,1,4,6,0,0,0,0,0,0,5301,31375,145909,378748,693315,1103113,98,9,1,0,38,35,4,22,11,0,10,0,2,3,3,3,0,1,1,1,0,0,0,0.0,3,Unzip cross-platform streaming API compatible with fstream and fs.ReadStream
